number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
351,0.9271302223205566,2023-09-05 14:40:42.993778,2023-09-05 14:40:43.154266,0 days 00:00:00.160488,Leaky,Tanh,Sigmoid,Sigmoid,Leaky,52,22,19.0,13.0,15.0,14.0,0.0007466573935252502,5,346,0.6643434152027642,0.0971199517890197,127.41394944624467,COMPLETE
352,0.2696276605129242,2023-09-05 14:40:43.154583,2023-09-05 14:40:43.481107,0 days 00:00:00.326524,ReLU,Tanh,Sigmoid,,,47,20,23.0,15.0,,,0.012092597136941993,3,450,0.5714522037494113,6.435887967230589e-05,2238.1458427233574,COMPLETE
353,0.26991549134254456,2023-09-05 14:40:43.481413,2023-09-05 14:40:43.897213,0 days 00:00:00.415800,Tanh,Tanh,Sigmoid,,,50,22,20.0,18.0,,,0.026776238857815972,3,316,0.7723077081085538,5.0037486799372414e-05,338.2120872497559,COMPLETE
354,0.335470050573349,2023-09-05 14:40:43.897526,2023-09-05 14:40:44.252046,0 days 00:00:00.354520,Sigmoid,Tanh,Sigmoid,,,67,21,11.0,14.0,,,0.015864054412022845,3,229,0.40162984701756776,8.913442139565946e-05,257.4013626296799,COMPLETE
355,0.3193081021308899,2023-09-05 14:40:44.252346,2023-09-05 14:40:44.836285,0 days 00:00:00.583939,ReLU,Tanh,Sigmoid,Sigmoid,,48,19,24.0,12.0,15.0,,0.04540810487047409,4,336,0.7999743738240556,7.755795152523528e-05,2363.4080924987793,COMPLETE
356,0.3068004250526428,2023-09-05 14:40:44.836603,2023-09-05 14:40:46.069577,0 days 00:00:01.232974,Tanh,Tanh,Sigmoid,Sigmoid,Tanh,44,18,23.0,15.0,14.0,17.0,0.003968028382069331,5,361,0.7156647787434351,4.179645750233366e-05,130.17346286773682,COMPLETE
357,0.28276392817497253,2023-09-05 14:40:46.069902,2023-09-05 14:40:47.190893,0 days 00:00:01.120991,ReLU,Sigmoid,Sigmoid,,,31,24,22.0,18.0,,,0.019296850343469715,3,352,0.7382006165029056,0.000103673260785166,116.86030269804455,COMPLETE
358,0.3194315433502197,2023-09-05 14:40:47.191196,2023-09-05 14:40:47.446241,0 days 00:00:00.255045,Tanh,Tanh,Sigmoid,Sigmoid,,55,20,19.0,18.0,11.0,,0.03209668401913955,4,418,0.4258177302982202,6.370513215249472e-05,570.4264017740885,COMPLETE
359,0.39157938957214355,2023-09-05 14:40:47.446556,2023-09-05 14:40:47.993295,0 days 00:00:00.546739,ReLU,Sigmoid,Sigmoid,,,45,21,24.0,14.0,,,0.0025647695579330454,3,326,0.29507985876800513,0.0002781206347373688,139.29115096921842,COMPLETE
360,0.30613023042678833,2023-09-05 14:40:47.993597,2023-09-05 14:40:48.529847,0 days 00:00:00.536250,Tanh,Tanh,,,,34,20,23.0,,,,0.021011044787694826,2,342,0.7707325997343012,4.7244627284110563e-05,538.742478052775,COMPLETE
361,0.3160019814968109,2023-09-05 14:40:48.530140,2023-09-05 14:40:49.015568,0 days 00:00:00.485428,ReLU,Sigmoid,Sigmoid,Leaky,,51,23,16.0,12.0,9.0,,0.014358891984125322,4,366,0.610418853669966,0.00014905661769357815,166.32415434030386,COMPLETE
362,0.277249813079834,2023-09-05 14:40:49.015882,2023-09-05 14:40:49.452541,0 days 00:00:00.436659,Leaky,Leaky,Sigmoid,,,47,22,20.0,15.0,,,0.06074367309220932,3,311,0.7342869050809342,0.00034375402367314893,1063.4945142879042,COMPLETE
363,0.3410959839820862,2023-09-05 14:40:49.452850,2023-09-05 14:40:50.088988,0 days 00:00:00.636138,Tanh,Tanh,Sigmoid,Sigmoid,,37,21,22.0,17.0,10.0,,0.009285926114198073,4,351,0.5336549578942662,7.012503884414906e-05,271.6990639822824,COMPLETE
364,0.3992783725261688,2023-09-05 14:40:50.089299,2023-09-05 14:40:52.195366,0 days 00:00:02.106067,ReLU,Sigmoid,ReLU,,,49,8,24.0,13.0,,,0.0008571587118834209,3,331,0.4822150025055157,0.0008913173075805209,271.908498988771,COMPLETE
365,0.2990037798881531,2023-09-05 14:40:52.195690,2023-09-05 14:40:52.854549,0 days 00:00:00.658859,Tanh,Sigmoid,Sigmoid,Sigmoid,,39,20,23.0,17.0,12.0,,0.011524460706438401,4,339,0.6704245034997072,0.0004296717678218398,205.62991194291547,COMPLETE
366,0.288262277841568,2023-09-05 14:40:52.854861,2023-09-05 14:40:53.176497,0 days 00:00:00.321636,ReLU,Tanh,Sigmoid,,,45,22,22.0,18.0,,,0.02764340520183189,3,360,0.7985561620877504,1.0129196024589616e-05,1717.4055220992477,COMPLETE
367,0.4158226549625397,2023-09-05 14:40:53.176801,2023-09-05 14:40:53.553957,0 days 00:00:00.377156,ReLU,Sigmoid,,,,43,24,19.0,,,,0.0020328676097729954,2,430,0.10459294027456564,1.2655546293556542e-05,247.40853462384376,COMPLETE
368,0.3643129765987396,2023-09-05 14:40:53.554254,2023-09-05 14:40:53.857703,0 days 00:00:00.303449,Tanh,Tanh,ReLU,Sigmoid,,52,14,23.0,17.0,3.0,,0.038197794708652325,4,320,0.7063159969843261,0.00011756951678498025,236.29994088632088,COMPLETE
369,0.2965157926082611,2023-09-05 14:40:53.858008,2023-09-05 14:40:54.185850,0 days 00:00:00.327842,ReLU,Sigmoid,Sigmoid,,,47,19,24.0,16.0,,,0.017578848223541818,3,303,0.5228896043495821,5.631472920382762e-05,250.00980828025124,COMPLETE
370,0.4796465039253235,2023-09-05 14:40:54.186158,2023-09-05 14:40:56.718027,0 days 00:00:02.531869,Leaky,Tanh,Sigmoid,Sigmoid,,42,21,21.0,14.0,10.0,,0.0003281913581375593,4,210,0.74825458660602,0.0010735339576660359,181.85304856073287,COMPLETE
371,0.283477783203125,2023-09-05 14:40:56.718336,2023-09-05 14:40:57.446062,0 days 00:00:00.727726,Tanh,Sigmoid,ReLU,Sigmoid,Tanh,49,20,12.0,15.0,16.0,20.0,0.024873650898597527,5,334,0.7711233154654092,8.210655592565179e-05,217.32904270717077,COMPLETE
372,0.37340259552001953,2023-09-05 14:40:57.446393,2023-09-05 14:40:57.996700,0 days 00:00:00.550307,ReLU,,,,,10,22,,,,,0.013680273766719545,1,352,0.714692639695716,0.00010019021561652376,241.67595520019532,COMPLETE
373,0.3184376657009125,2023-09-05 14:40:57.996986,2023-09-05 14:40:58.279590,0 days 00:00:00.282604,Tanh,Tanh,Sigmoid,,,46,17,23.0,18.0,,,0.04247857054637137,3,369,0.44216226117697754,3.722390296550228e-05,225.2924517676944,COMPLETE
374,0.31136658787727356,2023-09-05 14:40:58.279913,2023-09-05 14:40:59.178660,0 days 00:00:00.898747,ReLU,Sigmoid,Sigmoid,Sigmoid,,36,19,24.0,16.0,14.0,,0.021632386953729085,4,343,0.7998724329735287,0.0007543571919795668,169.8620481647429,COMPLETE
375,0.3513469696044922,2023-09-05 14:40:59.178973,2023-09-05 14:40:59.322013,0 days 00:00:00.143040,Tanh,ReLU,ReLU,,,39,23,19.0,17.0,,,0.007610158692426404,3,330,0.20968490667295772,0.00017353831620064219,254.01112956385458,COMPLETE
376,0.5948992967605591,2023-09-05 14:40:59.322310,2023-09-05 14:41:02.856728,0 days 00:00:03.534418,ReLU,Leaky,Sigmoid,Sigmoid,,44,21,20.0,1.0,24.0,,0.00023941990705898724,4,343,0.753349301448947,7.305333993832676e-05,217.9874073167972,COMPLETE
377,0.38560304045677185,2023-09-05 14:41:02.857055,2023-09-05 14:41:03.111595,0 days 00:00:00.254540,Leaky,ReLU,Leaky,,,50,20,22.0,16.0,,,0.07884490669474924,3,363,0.37727202129132276,0.011748582560645792,190.62088758680557,COMPLETE
378,0.33180832862854004,2023-09-05 14:41:03.111908,2023-09-05 14:41:03.403757,0 days 00:00:00.291849,Tanh,Sigmoid,ReLU,,,42,24,23.0,22.0,,,0.016349181776122743,3,355,0.40687658077286926,1.4853750088752592e-05,244.64570511219114,COMPLETE
379,0.3152696192264557,2023-09-05 14:41:03.404070,2023-09-05 14:41:03.811121,0 days 00:00:00.407051,ReLU,Tanh,Sigmoid,Leaky,,48,22,22.0,15.0,21.0,,0.004874421847815379,4,325,0.6856828931534893,0.00022590591740476523,1016.803407880995,COMPLETE
380,0.3787789046764374,2023-09-05 14:41:03.811447,2023-09-05 14:41:04.174057,0 days 00:00:00.362610,Sigmoid,ReLU,Tanh,,,76,18,21.0,17.0,,,0.032197402363498086,3,397,0.6442544127286339,0.001455157771362533,186.90125519374632,COMPLETE
381,0.30816277861595154,2023-09-05 14:41:04.174358,2023-09-05 14:41:04.550949,0 days 00:00:00.376591,ReLU,Sigmoid,,,,54,23,18.0,,,,0.011119373519877985,2,314,0.5848850383460333,5.5246925350212036e-05,163.57133871822035,COMPLETE
382,0.279051274061203,2023-09-05 14:41:04.551259,2023-09-05 14:41:06.179830,0 days 00:00:01.628571,Tanh,Tanh,Sigmoid,Sigmoid,Sigmoid,38,21,19.0,21.0,6.0,15.0,0.0031725512956051294,5,336,0.7315347714918826,0.00013305380252854316,212.41447892622514,COMPLETE
383,0.23155085742473602,2023-09-05 14:41:06.180163,2023-09-05 14:41:07.141103,0 days 00:00:00.960940,ReLU,ReLU,Leaky,Sigmoid,,46,20,23.0,13.0,14.0,,0.01989197833196426,4,350,0.7692043711109975,0.0006584316796822617,382.0649284362793,COMPLETE
384,0.33198603987693787,2023-09-05 14:41:07.141419,2023-09-05 14:41:07.631308,0 days 00:00:00.489889,Tanh,Sigmoid,ReLU,Sigmoid,,47,20,23.0,13.0,13.0,,0.0209011678355377,4,343,0.771490660994296,0.0008848358655344735,395.254892593775,COMPLETE
385,0.2805340588092804,2023-09-05 14:41:07.631631,2023-09-05 14:41:08.359822,0 days 00:00:00.728191,Leaky,ReLU,Sigmoid,Sigmoid,,51,19,22.0,12.0,23.0,,0.027434138476526065,4,327,0.7999681925579748,0.0006563773087385109,271.9051700029217,COMPLETE
386,0.2951940596103668,2023-09-05 14:41:08.360150,2023-09-05 14:41:08.814433,0 days 00:00:00.454283,ReLU,Tanh,Leaky,Sigmoid,,45,20,20.0,11.0,15.0,,0.01699960234529567,4,348,0.7509347064446257,0.0013127167212097744,800.5021599663628,COMPLETE
387,0.3183390200138092,2023-09-05 14:41:08.814751,2023-09-05 14:41:09.287082,0 days 00:00:00.472331,Tanh,ReLU,Sigmoid,Sigmoid,,50,19,23.0,13.0,16.0,,0.024875424092805406,4,332,0.770312400199789,0.0004894340489429994,199.84127455491287,COMPLETE
388,0.3341686725616455,2023-09-05 14:41:09.287396,2023-09-05 14:41:09.842803,0 days 00:00:00.555407,ReLU,Sigmoid,ReLU,Sigmoid,,46,20,22.0,13.0,16.0,,0.019221321117990738,4,351,0.4156854073101398,0.001785808345260134,170.40744083683666,COMPLETE
389,0.5205746293067932,2023-09-05 14:41:09.843109,2023-09-05 14:41:10.170411,0 days 00:00:00.327302,Tanh,Tanh,Tanh,Sigmoid,,49,21,23.0,18.0,20.0,,0.050763852143996244,4,319,0.7216123099633792,4.5064898382756426e-05,171.6088330304181,COMPLETE
390,0.31431862711906433,2023-09-05 14:41:10.170725,2023-09-05 14:41:10.749602,0 days 00:00:00.578877,ReLU,ReLU,Sigmoid,Leaky,,35,16,21.0,14.0,11.0,,0.031266328609431945,4,221,0.7672750286585226,0.0009832477903134094,407.54962037739,COMPLETE
391,0.32862231135368347,2023-09-05 14:41:10.749928,2023-09-05 14:41:11.535555,0 days 00:00:00.785627,Tanh,Sigmoid,Leaky,Sigmoid,,53,20,22.0,12.0,18.0,,0.01497739090322508,4,459,0.7511477104964336,0.0011873983630061153,199.90685658912136,COMPLETE
392,0.27313390374183655,2023-09-05 14:41:11.535869,2023-09-05 14:41:12.128072,0 days 00:00:00.592203,Leaky,ReLU,Sigmoid,ReLU,,33,20,23.0,17.0,19.0,,0.02319371335132288,4,384,0.7275481347001559,0.0006700279548467519,143.7218692486103,COMPLETE
393,0.22430472075939178,2023-09-05 14:41:12.128384,2023-09-05 14:41:12.679446,0 days 00:00:00.551062,ReLU,Tanh,ReLU,,,48,24,19.0,19.0,,,0.012907724633664238,3,342,0.7979528321195078,1.8238776623568868e-05,134.14059844383826,COMPLETE
394,0.30182939767837524,2023-09-05 14:41:12.679761,2023-09-05 14:41:12.948783,0 days 00:00:00.269022,ReLU,Tanh,,,,48,19,19.0,,,,0.03726599057042656,2,338,0.7747023173972852,0.0007852227578200416,207.42958286830358,COMPLETE
395,0.3817700445652008,2023-09-05 14:41:12.949084,2023-09-05 14:41:13.288788,0 days 00:00:00.339704,ReLU,Sigmoid,ReLU,,,14,21,18.0,19.0,,,0.01847693646686702,3,346,0.3263319695402468,0.0005585040218013165,1094.331810584435,COMPLETE
396,0.3164065182209015,2023-09-05 14:41:13.289102,2023-09-05 14:41:13.733493,0 days 00:00:00.444391,ReLU,ReLU,ReLU,Sigmoid,,52,17,19.0,19.0,15.0,,0.012504448878176299,4,357,0.7947160757216177,6.49034843148251e-05,149.2968605443051,COMPLETE
397,0.3749024569988251,2023-09-05 14:41:13.733812,2023-09-05 14:41:14.026157,0 days 00:00:00.292345,ReLU,ReLU,ReLU,,,48,24,20.0,13.0,,,0.02934369307826349,3,334,0.46037991283583,3.5163979504233015e-05,153.60671109931414,COMPLETE
398,0.37782081961631775,2023-09-05 14:41:14.026462,2023-09-05 14:41:14.294778,0 days 00:00:00.268316,ReLU,Sigmoid,ReLU,Sigmoid,,50,21,18.0,18.0,17.0,,0.021682338504147716,4,132,0.5097718058002705,1.829404645943937e-05,481.29747796827746,COMPLETE
399,0.2879939377307892,2023-09-05 14:41:14.295095,2023-09-05 14:41:14.754468,0 days 00:00:00.459373,ReLU,Tanh,ReLU,,,56,19,19.0,16.0,,,0.04356530014107759,3,122,0.7997270432870807,9.092815102859904e-05,135.60918734936004,COMPLETE
400,0.3879069685935974,2023-09-05 14:41:14.754782,2023-09-05 14:41:15.111760,0 days 00:00:00.356978,ReLU,ReLU,ReLU,ReLU,,46,18,20.0,14.0,12.0,,0.07251722275207083,4,370,0.7574203929942918,7.833907940346404e-05,220.26099504743303,COMPLETE
401,0.3034675717353821,2023-09-05 14:41:15.112085,2023-09-05 14:41:15.759888,0 days 00:00:00.647803,ReLU,Sigmoid,ReLU,,,47,20,19.0,17.0,,,0.014956692824968297,3,322,0.7997417168936829,5.120436311807041e-05,179.39363225301108,COMPLETE
402,0.265243798494339,2023-09-05 14:41:15.760230,2023-09-05 14:41:16.070056,0 days 00:00:00.309826,ReLU,Tanh,Sigmoid,,,45,20,18.0,21.0,,,0.03405298309431398,3,406,0.7360972203983583,0.0009578580466078924,182.3680945502387,COMPLETE
403,0.3838924765586853,2023-09-05 14:41:16.070362,2023-09-05 14:41:16.398477,0 days 00:00:00.328115,ReLU,Leaky,Leaky,Sigmoid,,51,21,24.0,14.0,21.0,,0.05805268223667149,4,345,0.7725148126476036,0.0004106279787198995,1310.8367966871995,COMPLETE
404,0.3013639450073242,2023-09-05 14:41:16.398801,2023-09-05 14:41:16.694197,0 days 00:00:00.295396,ReLU,ReLU,ReLU,ReLU,,49,24,19.0,17.0,14.0,,0.025360184233287265,4,310,0.7113022420734624,6.13313721213813e-05,276.07359497070314,COMPLETE
405,0.3725282549858093,2023-09-05 14:41:16.694527,2023-09-05 14:41:16.939304,0 days 00:00:00.244777,Leaky,Sigmoid,Sigmoid,,,48,20,23.0,19.0,,,0.017710769017894493,3,95,0.26453080109282595,4.843951084817128e-05,358.2011245201374,COMPLETE
406,0.26248598098754883,2023-09-05 14:41:16.939615,2023-09-05 14:41:17.640678,0 days 00:00:00.701063,ReLU,Tanh,Sigmoid,Sigmoid,,40,21,20.0,18.0,23.0,,0.014069799852851356,4,330,0.7446218473288,0.00010783083723793992,237.46779071160083,COMPLETE
407,0.31379908323287964,2023-09-05 14:41:17.641010,2023-09-05 14:41:18.032455,0 days 00:00:00.391445,ReLU,ReLU,,,,71,19,24.0,,,,0.02154209780115399,2,362,0.7726507296749386,0.0005696760423454136,619.0839655095881,COMPLETE
408,0.2494109570980072,2023-09-05 14:41:18.032761,2023-09-05 14:41:18.965753,0 days 00:00:00.932992,Sigmoid,Sigmoid,Leaky,,,36,23,19.0,16.0,,,0.01026579073728722,3,338,0.7368045827183216,2.0233489115103262e-05,197.6770533772258,COMPLETE
409,0.28126126527786255,2023-09-05 14:41:18.966063,2023-09-05 14:41:19.557576,0 days 00:00:00.591513,Leaky,ReLU,ReLU,Sigmoid,,52,19,18.0,18.0,16.0,,0.028347485912299908,4,347,0.7685856812701787,8.913461192642094e-05,172.30865830641525,COMPLETE
410,0.3371811807155609,2023-09-05 14:41:19.557907,2023-09-05 14:41:19.909861,0 days 00:00:00.351954,ReLU,Tanh,Sigmoid,ReLU,,45,22,23.0,13.0,8.0,,0.012711839393568458,4,355,0.33714532251224844,0.002655099948371633,203.57581543504145,COMPLETE
411,0.9355655312538147,2023-09-05 14:41:19.910190,2023-09-05 14:41:21.797985,0 days 00:00:01.887795,ReLU,Sigmoid,Sigmoid,,,50,13,24.0,17.0,,,1.0582889877677886e-05,3,327,0.452406251106138,0.0007235716299783081,145.2811459415914,COMPLETE
412,0.2753618061542511,2023-09-05 14:41:21.798304,2023-09-05 14:41:22.419362,0 days 00:00:00.621058,ReLU,ReLU,ReLU,,,47,21,23.0,16.0,,,0.016761608267092602,3,153,0.7005091341646785,1.2270937566501775e-05,165.57472909780648,COMPLETE
413,0.36173856258392334,2023-09-05 14:41:22.419680,2023-09-05 14:41:22.762379,0 days 00:00:00.342699,ReLU,Tanh,Leaky,Sigmoid,,38,20,21.0,16.0,20.0,,0.037676947602604594,4,370,0.7997162557621531,3.908012726901486e-05,159.63482230050224,COMPLETE
414,0.29538705945014954,2023-09-05 14:41:22.762715,2023-09-05 14:41:23.103992,0 days 00:00:00.341277,Leaky,ReLU,Sigmoid,,,54,20,9.0,15.0,,,0.020353193969278583,3,299,0.7430653263558342,7.214077039712118e-05,146.87377319335937,COMPLETE
415,0.3367854058742523,2023-09-05 14:41:23.104306,2023-09-05 14:41:23.691421,0 days 00:00:00.587115,Tanh,Sigmoid,,,,41,24,19.0,,,,0.0038912475037911425,2,318,0.5448059712661623,5.7800651685992295e-05,227.88223406163658,COMPLETE
416,0.27426230907440186,2023-09-05 14:41:23.691724,2023-09-05 14:41:24.054984,0 days 00:00:00.363260,ReLU,Tanh,Sigmoid,,,45,23,24.0,19.0,,,0.04450335260328083,3,339,0.7149528934777029,0.00012059504055590237,260.97350894703584,COMPLETE
417,0.2933236360549927,2023-09-05 14:41:24.055290,2023-09-05 14:41:24.433783,0 days 00:00:00.378493,Tanh,ReLU,ReLU,Tanh,,44,22,20.0,20.0,18.0,,0.02528347939618002,4,419,0.4343913604830269,1.5661345691124612e-05,1297.5855310318318,COMPLETE
418,0.36100107431411743,2023-09-05 14:41:24.434114,2023-09-05 14:41:24.700883,0 days 00:00:00.266769,ReLU,Sigmoid,Leaky,ReLU,,49,21,22.0,21.0,13.0,,0.015263178956864585,4,353,0.3654862104141309,0.0003536433244785831,211.93136024475098,COMPLETE
419,0.3309039771556854,2023-09-05 14:41:24.701215,2023-09-05 14:41:24.871541,0 days 00:00:00.170326,ReLU,ReLU,Sigmoid,,,47,23,23.0,14.0,,,0.032066558476367524,3,333,0.3872492528708251,0.0011216427291305944,930.4601806640625,COMPLETE
420,0.5773246884346008,2023-09-05 14:41:24.871846,2023-09-05 14:41:29.518912,0 days 00:00:04.647066,Tanh,Tanh,Sigmoid,Leaky,,43,20,23.0,17.0,17.0,,1.769908662888632e-05,4,383,0.7698104696694713,3.264532607532903e-05,277.2980382137448,COMPLETE
421,0.42889678478240967,2023-09-05 14:41:29.519229,2023-09-05 14:41:33.784783,0 days 00:00:04.265554,Leaky,Sigmoid,ReLU,,,37,18,22.0,18.0,,,6.761711134525349e-05,3,346,0.7988739257802303,4.5189916288783465e-05,213.43289996020366,COMPLETE
422,0.42406681180000305,2023-09-05 14:41:33.785121,2023-09-05 14:41:34.037039,0 days 00:00:00.251918,ReLU,ReLU,Leaky,Sigmoid,,40,21,20.0,17.0,15.0,,0.009172024997574846,4,308,0.188152873949442,0.0014286222739746666,248.35336736043294,COMPLETE
423,0.3462260365486145,2023-09-05 14:41:34.037353,2023-09-05 14:41:35.556599,0 days 00:00:01.519246,Tanh,Tanh,Sigmoid,,,52,22,18.0,13.0,,,0.0020032961474173287,3,364,0.744646916714275,0.00045770056662662264,190.8549903367094,COMPLETE
424,0.3272131085395813,2023-09-05 14:41:35.556915,2023-09-05 14:41:40.278562,0 days 00:00:04.721647,ReLU,Sigmoid,ReLU,,,32,20,24.0,19.0,,,0.00015624193378917914,3,396,0.6740306378479586,2.3411569759066526e-05,263.4490070921002,COMPLETE
425,0.2949911952018738,2023-09-05 14:41:40.278874,2023-09-05 14:41:40.756489,0 days 00:00:00.477615,Tanh,ReLU,Sigmoid,Sigmoid,,50,19,19.0,14.0,19.0,,0.011869170762051162,4,83,0.716314184718604,8.097160896439617e-05,275.0711496042651,COMPLETE
426,0.2635854482650757,2023-09-05 14:41:40.756805,2023-09-05 14:41:41.287261,0 days 00:00:00.530456,ReLU,Leaky,Leaky,ReLU,,46,24,23.0,24.0,18.0,,0.01837453497259148,4,326,0.7697475097553936,0.0008317269900762327,197.3318573707758,COMPLETE
427,0.2331843227148056,2023-09-05 14:41:41.287582,2023-09-05 14:41:41.674310,0 days 00:00:00.386728,Leaky,Tanh,Sigmoid,,,42,22,24.0,18.0,,,0.02295774324775249,3,339,0.7412534292754405,6.415598028921327e-05,134.43858221805456,COMPLETE
428,0.3170335292816162,2023-09-05 14:41:41.674616,2023-09-05 14:41:42.110376,0 days 00:00:00.435760,Leaky,Tanh,Sigmoid,,,42,22,24.0,18.0,,,0.023164204730152464,3,354,0.562695925548808,6.685470199799372e-05,164.5731658935547,COMPLETE
429,0.23447130620479584,2023-09-05 14:41:42.110693,2023-09-05 14:41:42.553342,0 days 00:00:00.442649,Leaky,Tanh,Sigmoid,,,44,22,24.0,18.0,,,0.029045843708086726,3,105,0.692845158894358,5.871212104710856e-05,487.69544095771255,COMPLETE
430,0.31981930136680603,2023-09-05 14:41:42.553655,2023-09-05 14:41:43.526065,0 days 00:00:00.972410,Leaky,Tanh,Sigmoid,,,44,22,24.0,17.0,,,0.0013527687994849518,3,100,0.6997443404742275,5.3259991223481603e-05,275.6360447692871,COMPLETE
431,0.3127281665802002,2023-09-05 14:41:43.526383,2023-09-05 14:41:45.244499,0 days 00:00:01.718116,Leaky,Tanh,Sigmoid,,,43,23,24.0,18.0,,,0.000551089275068998,3,341,0.7372436685038009,4.0786301385190796e-05,138.84793040566817,COMPLETE
432,0.2907656729221344,2023-09-05 14:41:45.244811,2023-09-05 14:41:45.631212,0 days 00:00:00.386401,Leaky,Tanh,Sigmoid,,,42,22,24.0,17.0,,,0.026989431959161904,3,105,0.7492404372870206,5.3940104963494434e-05,195.39675810842803,COMPLETE
433,0.3924200236797333,2023-09-05 14:41:45.631527,2023-09-05 14:41:45.901225,0 days 00:00:00.269698,Leaky,Tanh,Sigmoid,,,46,22,24.0,18.0,,,0.020369644186238215,3,139,0.32333280832287564,6.527744968035128e-05,288.5893215257294,COMPLETE
434,0.8008456230163574,2023-09-05 14:41:45.901547,2023-09-05 14:41:46.162827,0 days 00:00:00.261280,Leaky,Tanh,Sigmoid,,,44,22,1.0,12.0,,,0.03730250873150333,3,103,0.7993434330979874,4.4533653645631337e-05,265.6197120666504,COMPLETE
435,0.9313904643058777,2023-09-05 14:41:46.163131,2023-09-05 14:41:46.869451,0 days 00:00:00.706320,Leaky,Tanh,Sigmoid,,,61,23,24.0,19.0,,,2.6439392310770254e-05,3,84,0.7277767854865874,6.172564853366694e-05,1179.7593492780413,COMPLETE
436,0.3912409543991089,2023-09-05 14:41:46.869765,2023-09-05 14:41:46.994331,0 days 00:00:00.124566,Leaky,Tanh,ReLU,,,41,23,24.0,16.0,,,0.02361092151003114,3,114,0.179353170206176,0.00010271058214111705,605.5769856770834,COMPLETE
437,0.35261520743370056,2023-09-05 14:41:46.994643,2023-09-05 14:41:47.265100,0 days 00:00:00.270457,Leaky,Tanh,Sigmoid,,,46,22,17.0,15.0,,,0.0056778572767844015,3,115,0.2888163932173877,7.409099733118724e-05,470.1318403341002,COMPLETE
438,0.31695911288261414,2023-09-05 14:41:47.265415,2023-09-05 14:41:47.622668,0 days 00:00:00.357253,Leaky,Tanh,Sigmoid,,,48,23,24.0,18.0,,,0.0541986556580799,3,485,0.6946026749840437,0.0001856401758130711,423.3265363905165,COMPLETE
439,0.3444954454898834,2023-09-05 14:41:47.622979,2023-09-05 14:41:48.243490,0 days 00:00:00.620511,Leaky,Tanh,ReLU,,,44,21,19.0,17.0,,,0.0014013418986152297,3,348,0.311924693812345,0.0005958833824398075,232.63417680801885,COMPLETE
440,0.38333675265312195,2023-09-05 14:41:48.243802,2023-09-05 14:41:48.566322,0 days 00:00:00.322520,Leaky,Tanh,Sigmoid,,,58,22,24.0,16.0,,,0.003170383829069233,3,337,0.14584844024687793,9.08363290788685e-05,303.4495209792565,COMPLETE
441,0.33530351519584656,2023-09-05 14:41:48.566649,2023-09-05 14:41:48.787030,0 days 00:00:00.220381,Leaky,Tanh,Sigmoid,,,39,23,16.0,15.0,,,0.030090881884972914,3,436,0.3723187003880623,4.797860408828073e-05,334.55267137096774,COMPLETE
