number,value,datetime_start,datetime_complete,duration,params_a_1,params_a_2,params_a_3,params_batch_size,params_l_1,params_l_2,params_l_3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,user_attrs_mse,user_attrs_r2,state
477,0.13661625981330872,2023-10-31 18:26:03.220108,2023-10-31 18:26:06.400822,0 days 00:00:03.180714,Leaky,Sigmoid,,46,14,14.0,,0.030280116595443534,2,376,0.7461740255361743,2.3069239626821507e-05,83.71987975911891,tensor(0.1366),tensor(0.8595),COMPLETE
478,0.15472227334976196,2023-10-31 18:26:06.401229,2023-10-31 18:26:10.378920,0 days 00:00:03.977691,Leaky,Leaky,,50,14,24.0,,0.01640629121998301,2,469,0.7998599566079719,4.7781067168049973e-05,84.81484907268207,tensor(0.1547),tensor(0.8424),COMPLETE
479,0.15669086575508118,2023-10-31 18:26:10.379331,2023-10-31 18:26:12.443007,0 days 00:00:02.063676,Leaky,Sigmoid,,61,16,22.0,,0.0016086827235997133,2,450,0.4647361980043525,9.638876458070143e-05,100.53223266601563,tensor(0.1567),tensor(0.8414),COMPLETE
480,0.13741905987262726,2023-10-31 18:26:12.443381,2023-10-31 18:26:16.673961,0 days 00:00:04.230580,Leaky,Sigmoid,,47,13,23.0,,0.023708830800975897,2,493,0.7610640579302531,1.1755203610033165e-05,77.55751210148871,tensor(0.1374),tensor(0.8674),COMPLETE
481,0.15105977654457092,2023-10-31 18:26:16.674373,2023-10-31 18:26:19.437039,0 days 00:00:02.762666,Leaky,Sigmoid,,44,15,24.0,,0.04488810320903926,2,313,0.72524035147141,0.0001307087743935732,71.68568070628011,tensor(0.1511),tensor(0.8509),COMPLETE
482,0.15024696290493011,2023-10-31 18:26:19.437424,2023-10-31 18:26:22.451246,0 days 00:00:03.013822,Leaky,Sigmoid,,53,14,22.0,,0.03621144677219082,2,460,0.6155949887747382,1.6945060105059054e-05,77.1632700546928,tensor(0.1502),tensor(0.8484),COMPLETE
483,0.13142655789852142,2023-10-31 18:26:22.451665,2023-10-31 18:26:26.466328,0 days 00:00:04.014663,Leaky,Sigmoid,,49,16,23.0,,0.01924308586459685,2,478,0.7695679731655113,6.193855631363335e-05,66.25504888750021,tensor(0.1314),tensor(0.8746),COMPLETE
484,0.41695135831832886,2023-10-31 18:26:26.466708,2023-10-31 18:26:27.612558,0 days 00:00:01.145850,Leaky,Sigmoid,,49,17,23.0,,0.0003127677281516558,2,476,0.18388111639179094,7.368237414997927e-05,242.92948980892405,tensor(0.4170),tensor(0.5893),COMPLETE
485,0.19882608950138092,2023-10-31 18:26:27.612939,2023-10-31 18:26:28.934351,0 days 00:00:01.321412,Leaky,Sigmoid,,48,17,24.0,,0.019933372696466587,2,486,0.20915540164837118,5.041155292113777e-05,118.62237982102383,tensor(0.1988),tensor(0.7463),COMPLETE
486,0.16406533122062683,2023-10-31 18:26:28.934767,2023-10-31 18:26:31.211554,0 days 00:00:02.276787,Leaky,Sigmoid,,51,16,23.0,,0.02835083414746174,2,480,0.4119238119683212,6.402925984887158e-05,80.44013980229695,tensor(0.1641),tensor(0.8179),COMPLETE
487,0.16988922655582428,2023-10-31 18:26:31.211947,2023-10-31 18:26:32.936389,0 days 00:00:01.724442,Leaky,Sigmoid,,46,16,24.0,,0.02301990291410124,2,217,0.6747672776629599,0.00018795951265450245,91.30264746318764,tensor(0.1699),tensor(0.8364),COMPLETE
488,0.2463134527206421,2023-10-31 18:26:32.936773,2023-10-31 18:26:33.770585,0 days 00:00:00.833812,Leaky,Sigmoid,,49,16,23.0,,0.018489392709320377,2,492,0.11803225447003506,8.8287793424526e-05,454.1340394368986,tensor(0.2463),tensor(0.7515),COMPLETE
489,1.1811845302581787,2023-10-31 18:26:33.770969,2023-10-31 18:26:34.557158,0 days 00:00:00.786189,Leaky,Sigmoid,,45,16,22.0,,2.740090070563302e-05,2,471,0.10258006843644732,5.544231831851791e-05,141.2443292378873,tensor(1.1812),tensor(0.0595),COMPLETE
490,0.47762489318847656,2023-10-31 18:26:34.557548,2023-10-31 18:26:36.152075,0 days 00:00:01.594527,Leaky,ReLU,,42,15,21.0,,4.829757171485059e-05,2,486,0.23812033739634492,6.98808415929519e-05,239.35916646321616,tensor(0.4776),tensor(0.5227),COMPLETE
491,0.9637600779533386,2023-10-31 18:26:36.152466,2023-10-31 18:26:38.496219,0 days 00:00:02.343753,Sigmoid,Sigmoid,,47,17,24.0,,1.4020957004142036e-05,2,261,0.7996020222999793,0.00010929666309982156,100.9096073720647,tensor(0.9638),tensor(0.0487),COMPLETE
492,0.1986660361289978,2023-10-31 18:26:38.496592,2023-10-31 18:26:39.143582,0 days 00:00:00.646990,Tanh,,,50,16,,,0.015686868128557015,1,326,0.1688424192954495,3.827520026996356e-05,163.12486590051944,tensor(0.1987),tensor(0.7491),COMPLETE
493,0.13421891629695892,2023-10-31 18:26:39.143981,2023-10-31 18:26:43.371407,0 days 00:00:04.227426,Leaky,Sigmoid,,44,15,23.0,,0.03066440742714221,2,477,0.7478556400634653,0.00030986956380632064,72.90060124107377,tensor(0.1342),tensor(0.8675),COMPLETE
494,0.14901933073997498,2023-10-31 18:26:43.371861,2023-10-31 18:26:47.590274,0 days 00:00:04.218413,Leaky,Sigmoid,,51,15,24.0,,0.021460652108363606,2,500,0.7724447825984777,0.0006834572096740509,84.84197402954102,tensor(0.1490),tensor(0.8615),COMPLETE
495,0.16474919021129608,2023-10-31 18:26:47.590707,2023-10-31 18:26:49.880146,0 days 00:00:02.289439,Leaky,Sigmoid,,48,16,22.0,,0.09570062568586239,2,283,0.6998355137108653,3.3724758106117586e-05,131.5513325344126,tensor(0.1647),tensor(0.8000),COMPLETE
496,0.14273880422115326,2023-10-31 18:26:49.880606,2023-10-31 18:26:53.453252,0 days 00:00:03.572646,Leaky,Sigmoid,,38,15,23.0,,0.025832060043429524,2,413,0.6477600947790579,2.587490502410588e-05,88.72855489883239,tensor(0.1427),tensor(0.8516),COMPLETE
497,0.14865271747112274,2023-10-31 18:26:53.453634,2023-10-31 18:26:57.427675,0 days 00:00:03.974041,Leaky,Sigmoid,,46,18,20.0,,0.050437149416564755,2,465,0.7272114823827506,0.00027466010589801174,89.00875903714088,tensor(0.1487),tensor(0.8509),COMPLETE
498,0.1464579701423645,2023-10-31 18:26:57.428048,2023-10-31 18:27:00.615511,0 days 00:00:03.187463,Leaky,Sigmoid,,43,12,24.0,,0.01747346393516641,2,337,0.7692265977449243,0.0004757449529476854,84.21381828692971,tensor(0.1465),tensor(0.8625),COMPLETE
499,0.1371392458677292,2023-10-31 18:27:00.615887,2023-10-31 18:27:05.325664,0 days 00:00:04.709777,Leaky,Sigmoid,,40,17,22.0,,0.014266748167489466,2,485,0.7490544626439932,6.0583514586266447e-05,79.57077839644914,tensor(0.1371),tensor(0.8601),COMPLETE
